student_id,math_score,reading_score,performance_category,passed,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_standard,test_preparation_course_none,prep_parent_edu_completed_bachelor's degree,prep_parent_edu_completed_high school,prep_parent_edu_completed_master's degree,prep_parent_edu_completed_some college,prep_parent_edu_completed_some high school,prep_parent_edu_none_associate's degree,prep_parent_edu_none_bachelor's degree,prep_parent_edu_none_high school,prep_parent_edu_none_master's degree,prep_parent_edu_none_some college,prep_parent_edu_none_some high school,prep_lunch_completed_standard,prep_lunch_none_free/reduced,prep_lunch_none_standard
415,-0.9956123734430105,0.19399858403803502,Good,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
416,1.1818154430868688,0.26252510612847474,Excellent,1,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
417,0.32404084869631034,0.33105162821891443,Good,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
418,0.5219888320172085,0.26252510612847474,Good,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
419,0.1260928653754122,-0.6968462031376811,Good,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
420,-0.5997164068012143,-0.9024257694090002,Average,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
421,1.0498501208729367,1.6330555479372688,Excellent,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,-0.5997164068012143,-0.7653727252281208,Average,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
423,-1.2595430178708746,-0.7653727252281208,Average,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
424,-0.46775108458728215,1.084843371213751,Good,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
425,-1.655438984512671,-2.067376644946475,Poor,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
426,-0.26980310126638407,-0.1486340264141635,Good,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
427,1.313780765300801,0.9477903270328718,Excellent,1,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
428,0.19207552648237824,0.1254720619475953,Good,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
429,-0.07185511794548592,-0.6968462031376811,Average,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
430,0.1260928653754122,-0.4227401147759223,Good,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
431,-0.13783777905245198,-0.2171605485046032,Good,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
432,-0.3357857623733501,0.19399858403803502,Good,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
433,-0.3357857623733501,-0.9024257694090002,Average,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
434,-1.2595430178708746,-0.6968462031376811,Average,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
435,0.45600617091024237,-0.2171605485046032,Good,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
436,-1.0615950345499765,-1.4506379461325178,Average,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
437,0.5879714931241745,-0.08010750432372381,Good,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
438,0.5879714931241745,-0.2171605485046032,Good,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
439,0.2580581875893443,-0.9024257694090002,Average,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
440,1.511728748621699,1.2904229374850702,Excellent,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
441,0.060110204268446155,0.8107372828519923,Excellent,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
442,0.7859194764450727,0.8107372828519923,Excellent,1,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
443,-0.46775108458728215,0.26252510612847474,Good,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
444,0.45600617091024237,0.9477903270328718,Excellent,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
445,0.8519021375520386,0.8792638049424321,Excellent,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
446,0.060110204268446155,0.33105162821891443,Good,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
447,0.19207552648237824,-0.2171605485046032,Good,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
448,1.313780765300801,0.8107372828519923,Excellent,1,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
449,-1.2595430178708746,-1.5876909903133973,Average,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
450,0.9838674597659707,0.26252510612847474,Excellent,1,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
451,-0.13783777905245198,1.084843371213751,Excellent,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
452,2.2375380207983255,1.5645290258468292,Excellent,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
453,-0.07185511794548592,0.5366311944902336,Good,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
454,-0.07185511794548592,-0.7653727252281208,Average,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
455,-0.8636470512290784,-0.5597931589568017,Average,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
456,-1.919369628940535,-0.9024257694090002,Average,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
457,0.8519021375520386,1.35894945957551,Excellent,1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
458,-0.8636470512290784,-1.0394788135898796,Average,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
459,2.2375380207983255,2.112741202570347,Excellent,1,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
460,0.3900235098032764,-0.2856870705950429,Good,1,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
461,-0.8636470512290784,-0.7653727252281208,Average,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
462,-0.7976643901221123,-1.0394788135898796,Average,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
463,0.32404084869631034,0.05694553985715561,Good,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
